wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
lab01	0.18951678620731	0.168991197243725	0.16812496066187	0.16183159776749	0.168871333099135	0.168949099743483	0.171617812779731	0.163378147971136	0.161178488160633	0.166286690355015	0	0.108481840543036	0.107253682637819	0.107153526784026	0.0853864007777302	0.116435690968706	0.109339979476919	0.0841384326534364	0.103893205919444	0.0895884388821669	0.0949063606181327	0.110866487356161	0.112642337229167	0.117715472235778	0.127379048407988	0.118933181862496	0.107417322297685	0.113581026449517	0.10442728590394	0.10462382758843	0.119360257203904	0.116723921576832	0.129935675811505	0.145411778499078	0.135131948188517	0.121732151861677	0.122055929781885	0.141973783582154	0.123785341798961	0.136611491486127	0.143525254960986	0.135788331019337	0.143920491432749	0.175048512599726	0.126618539023077	0.15584779919029	0.11920033439289	0.19950450309336	0.140525449400717	0.141733980919406
lab02	0.134759946989095	0.110679650437296	0.118474482723177	0.108232069234757	0.109354137432846	0.11132762864897	0.117815674321932	0.104403740264298	0.102762047791789	0.108427432248699	0.108481840543036	0	0.0377932889418312	0.0449430563405469	0.0676080800221982	0.0465894609074347	0.0451252761940339	0.0572780752059101	0.04468079886747	0.0529823483976016	0.0557898403904078	0.0517874598091699	0.0394806358708498	0.0445074413879618	0.0546081289134927	0.0516117000479058	0.050261170790389	0.046799738394117	0.0674623694995645	0.0467971039212658	0.0424155046962695	0.0616604864549594	0.0758293882338732	0.0762532206935016	0.0660500102831488	0.0479479263536888	0.0503571939841307	0.0828923428890192	0.0738974999851578	0.0723335610010573	0.0777518722390228	0.0851342216993494	0.0872251087062761	0.115316319048502	0.0963817007473455	0.0809180344969116	0.059313337160916	0.17116910893877	0.0820706013688431	0.0860417086657588
lab03	0.139340524680701	0.115980140633075	0.123113319098723	0.109823823974838	0.112943435303536	0.116220783588053	0.122827893705082	0.106923152780646	0.105572283989393	0.112758729445413	0.107253682637819	0.0377932889418312	0	0.0444187334101974	0.063830957633486	0.0416771390137347	0.0457547041874187	0.0570357228740555	0.0381397261162496	0.0494243586839906	0.0553039617178998	0.0541028309586072	0.04121248770025	0.0467845406848929	0.0502855120396227	0.0513888034155012	0.0508257189146753	0.0434046805267178	0.064186806730876	0.0463607872875105	0.0463278798151966	0.0640131068258527	0.0770074648387009	0.0835795509545862	0.0687093790785312	0.0501072090446215	0.0536497845737844	0.0825204271473799	0.075072300722368	0.0750595343937466	0.0823891032776918	0.0883789394218064	0.0908871255344423	0.117757400060385	0.0964497870327322	0.088650745518195	0.0584118798421981	0.170890026294419	0.0846484680476908	0.0889820927608537
lab04	0.143701740323195	0.120978119227712	0.12785985377135	0.107284987650501	0.114642009507667	0.121075033829805	0.127416867382748	0.107014662669773	0.105181960165018	0.115219737074952	0.107153526784026	0.0449430563405469	0.0444187334101974	0	0.0670576240929951	0.0463668180095211	0.0523060729496331	0.0577071412659642	0.0448050998763597	0.0496184702886005	0.0597962591410237	0.0571242803823013	0.0517839958924619	0.0518145540646244	0.053423481969422	0.0484853547655721	0.0552562217836191	0.0489247987765193	0.0665409276788203	0.0499809329904275	0.0544506652389559	0.0715047078326095	0.0828557285360266	0.0903453926961211	0.0775753194119575	0.0655144475838998	0.06449012817187	0.0881771729311816	0.0822561965103409	0.0797584249386034	0.0903246636577193	0.0937173731655327	0.0966854464379366	0.123640381720157	0.104410126471306	0.0975544750658629	0.0635472199197298	0.179121406791869	0.089247504880054	0.0938497950049571
lab05	0.15797611929731	0.136924756378506	0.138047521670535	0.130883586502153	0.134953606136194	0.137920452156048	0.140308649999659	0.130307806725387	0.126398321043419	0.133246040705147	0.0853864007777302	0.0676080800221982	0.063830957633486	0.0670576240929951	0	0.0695482757229373	0.0642838449655957	0.0486374441096232	0.0587936599548874	0.0489519359900481	0.0623325349954789	0.0716047862604053	0.0728511496832134	0.0744857756912378	0.0845987291826772	0.0828873914863044	0.0677480431887268	0.073043045098989	0.0779256361116707	0.0621301880180469	0.0783224949094059	0.0863987301802605	0.100908340783857	0.107320992257041	0.0985345481454184	0.0766165711061097	0.0829632634119219	0.112152295697439	0.0927300799921993	0.103474730578885	0.10694403274529	0.108139642699508	0.111794364175362	0.142238586019204	0.102528195277434	0.114983348140178	0.0801350417771471	0.177119225129597	0.108674523981257	0.111266117610258
lab06	0.129530923987966	0.111033024970899	0.120421310860319	0.109444787400013	0.109682936746603	0.113340900996369	0.117034231208793	0.105148489967164	0.102176627088748	0.10945147090487	0.116435690968706	0.0465894609074347	0.0416771390137347	0.0463668180095211	0.0695482757229373	0	0.0451706223811428	0.0591631995240677	0.043809769918116	0.0572572864473591	0.0541534382433504	0.0518328822508065	0.0427643711135504	0.0383057296885492	0.025168672337629	0.0376104861795276	0.0447226745258424	0.0324198010020626	0.0597984629030891	0.0428239076269721	0.0410908674205049	0.0538237550436558	0.0641017880362768	0.0752767900956825	0.0554763840040367	0.0491029964413214	0.0510918545723135	0.064869591386691	0.0628862529658629	0.0577842908464926	0.0685586985763586	0.074262934430574	0.0742354301720805	0.100303246814036	0.0937210288093264	0.0782303481286314	0.0434050962798034	0.16280562940006	0.0670561692846749	0.0728529562203098
lab07	0.132631758507281	0.113379496207711	0.121761186420092	0.115398370096027	0.115478435115143	0.115279770457552	0.119438646394084	0.111692137598946	0.108107977472828	0.114094401340311	0.109339979476919	0.0451252761940339	0.0457547041874187	0.0523060729496331	0.0642838449655957	0.0451706223811428	0	0.0563346009356053	0.042365735219655	0.0498266521069855	0.0546502751829968	0.0524392992950421	0.0401895389562078	0.0454281928638332	0.0538691061690984	0.0544397455050672	0.0467140066086425	0.0449516081957049	0.0571764035989182	0.0429293007815999	0.0457893790845291	0.0568010934560312	0.0731633369705538	0.0754866958623649	0.0660419358721067	0.0489834619700984	0.0571952538672285	0.0824391227588527	0.0655470183760948	0.0696567890479357	0.0758047068138476	0.0810422836510652	0.0799598577894891	0.11349415276104	0.0855684271404237	0.0793589015544591	0.0576585013144757	0.15388955114505	0.0781401933425905	0.0806962778459366
lab08	0.147024140792106	0.124731468906633	0.129077711593678	0.126121467621464	0.128437121299327	0.125408807797735	0.13055805251723	0.123941308199392	0.120348981720425	0.125598694915869	0.0841384326534364	0.0572780752059101	0.0570357228740555	0.0577071412659642	0.0486374441096232	0.0591631995240677	0.0563346009356053	0	0.0508642004593125	0.0482889697514129	0.0436350817842849	0.0567398444927177	0.0600877115834964	0.0613197713267249	0.0694641289653683	0.0643570033575613	0.0507080914300402	0.0577836689480041	0.0625847546791466	0.0489671856845049	0.0640354466367539	0.0705574242552891	0.0792913876947079	0.093465464255282	0.0787492800674944	0.0679351344598394	0.0649711577048787	0.0912687101600758	0.0736544480125449	0.0824495442104678	0.0898573693338145	0.0867066699553722	0.0937547108976551	0.124080319970505	0.0890216740101792	0.102930000868411	0.0635855157181438	0.165186504820172	0.0874002576436305	0.0896104727851057
lab09	0.142984024914754	0.119489521145995	0.126445120666231	0.114135969693782	0.117692106050242	0.119595728955958	0.126999363136473	0.112096518628854	0.110241646461405	0.117114294056969	0.103893205919444	0.04468079886747	0.0381397261162496	0.0448050998763597	0.0587936599548874	0.043809769918116	0.042365735219655	0.0508642004593125	0	0.0433049801054147	0.0518201897623207	0.0556308525953747	0.0455981522520391	0.0510690473067485	0.0532015663091316	0.0563129885528969	0.0510762476498736	0.0453941244541454	0.0617039860876585	0.0436486324930534	0.0494650381303413	0.0647579834841432	0.0807076945199809	0.0862037851326433	0.073657732030569	0.0544334164361845	0.0594696324382301	0.0878207784068403	0.0760480138564557	0.0777511415167891	0.0859042311912676	0.0909795717912387	0.0917934721152775	0.121019059870369	0.0961877682137991	0.0916533460404694	0.0617649904527624	0.167400541849564	0.0871298789175527	0.0909056416389979
lab10	0.15208464648445	0.129600455916813	0.135534286313305	0.119061296128013	0.126128046872824	0.129763852820547	0.136086918622497	0.119793282150276	0.116630298313475	0.126170234373748	0.0895884388821669	0.0529823483976016	0.0494243586839906	0.0496184702886005	0.0489519359900481	0.0572572864473591	0.0498266521069855	0.0482889697514129	0.0433049801054147	0	0.0565745438755698	0.0630625249629946	0.0575818118856075	0.0622713833538638	0.0688882008884648	0.0687326055899468	0.0587605204051567	0.0581802675022551	0.0674270314298938	0.0491034852787314	0.0661624783851357	0.0764135054026045	0.0934189929426533	0.0988334560993578	0.0888711844625095	0.0680762721186344	0.0746481794959248	0.10242241177813	0.0862110706309191	0.0918102363643805	0.100314052069502	0.102406445387581	0.103929321923773	0.136179313346898	0.0976325358905103	0.105445141329476	0.0742641532398231	0.170029998353263	0.100451763820111	0.102512802102527
fam01	0.135377561551017	0.116585232865091	0.12227577077178	0.125383741938395	0.123453446114699	0.11907505606377	0.121334288338489	0.120215483545315	0.11669958156893	0.120041565602769	0.0949063606181327	0.0557898403904078	0.0553039617178998	0.0597962591410237	0.0623325349954789	0.0541534382433504	0.0546502751829968	0.0436350817842849	0.0518201897623207	0.0565745438755698	0	0.0487526889651965	0.0546676528103463	0.0546208292116215	0.0618747288064493	0.0544208209400605	0.0441150960258794	0.0517929852034437	0.0585025397502246	0.041894230584284	0.0540792920090095	0.0554691073460772	0.0614183614485912	0.0819710933686016	0.0618927671431348	0.0573039962491123	0.0530455796545292	0.0733320301169261	0.0580919903617511	0.0663699907619306	0.0719936237463337	0.0691749774733725	0.0762967706872074	0.106651036017854	0.0771192050530438	0.0888272003552449	0.0503436438763787	0.154859773088069	0.0690644587806684	0.071081516015483
fam02	0.122744668434532	0.103179862362372	0.109754104325673	0.116996457391512	0.112158215172524	0.10716373250971	0.108143017135443	0.109458915089154	0.105294032958932	0.107949275123664	0.110866487356161	0.0517874598091699	0.0541028309586072	0.0571242803823013	0.0716047862604053	0.0518328822508065	0.0524392992950421	0.0567398444927177	0.0556308525953747	0.0630625249629946	0.0487526889651965	0	0.0495180714212425	0.0421536692069958	0.0571962011392263	0.0466399007069838	0.0459943538326431	0.0485101428732562	0.0617968824782683	0.0467292156352728	0.0456139301685722	0.0513953831170896	0.0561663400007457	0.0678544193233066	0.0519418539185812	0.047259328101771	0.0447927656587682	0.0667912627370772	0.0543034196604644	0.0551768476958044	0.0588717194450233	0.0639013561010288	0.0635876242049645	0.0973271522309019	0.0836013148288743	0.0731850062346754	0.0447590029797311	0.162168181751555	0.0620522862714858	0.0675012545614875
fam03	0.127895516140101	0.107032390140393	0.117358697584777	0.113498793654506	0.110974579997904	0.109244269263448	0.114872391025623	0.108263173461924	0.106133652986217	0.109543473732425	0.112642337229167	0.0394806358708498	0.04121248770025	0.0517839958924619	0.0728511496832134	0.0427643711135504	0.0401895389562078	0.0600877115834964	0.0455981522520391	0.0575818118856075	0.0546676528103463	0.0495180714212425	0	0.0392707339507411	0.0479909098814309	0.0467823346491515	0.0435636879525065	0.0414701295756062	0.0550132701537124	0.0422211370195129	0.0360170791092574	0.0531317699286885	0.0646523220363612	0.0695980123174554	0.0541081611562206	0.0435538224428008	0.0457457654712575	0.0728847139514012	0.0609562755411172	0.0616219717027829	0.0654150789480395	0.0736324097005781	0.0735136752373005	0.105409245291886	0.0813564192573394	0.0709590018575851	0.05121640614348	0.15288379258025	0.0689882458106795	0.0716885358987168
fam04	0.120548976736173	0.103005095149896	0.112214393878817	0.109406857048633	0.105850270570363	0.106891081957065	0.108324474334905	0.102852898254057	0.0990588810080892	0.104317415980876	0.117715472235778	0.0445074413879618	0.0467845406848929	0.0518145540646244	0.0744857756912378	0.0383057296885492	0.0454281928638332	0.0613197713267249	0.0510690473067485	0.0622713833538638	0.0546208292116215	0.0421536692069958	0.0392707339507411	0	0.0411126273024257	0.038953650603234	0.0437129772799276	0.0355953813868333	0.0597237139018957	0.044489864470121	0.0354979434053488	0.0474912628317081	0.0563263688913698	0.0661949231673121	0.0482002545758702	0.042933977085433	0.043168848879072	0.0621678565141182	0.0552903477593347	0.0528806962163747	0.0592433009203892	0.0654511908739116	0.0637723004745875	0.0938159267706034	0.0879645505099628	0.0694522105644458	0.0416012786369028	0.161394619024334	0.0601774996778583	0.0658069488306656
fam05	0.127049486926748	0.1098615763009	0.121047522476127	0.110256356723038	0.109263222306017	0.112278587306538	0.116363044934637	0.104897885072044	0.10228901524273	0.109443792010705	0.127379048407988	0.0546081289134927	0.0502855120396227	0.053423481969422	0.0845987291826772	0.025168672337629	0.0538691061690984	0.0694641289653683	0.0532015663091316	0.0688882008884648	0.0618747288064493	0.0571962011392263	0.0479909098814309	0.0411126273024257	0	0.0372575139588357	0.0521326595140139	0.0356712179686033	0.0650433504028049	0.0512678025306235	0.0435569369846684	0.0558068541225415	0.0624843802466118	0.0747408417376214	0.0518566614856889	0.0538293865642048	0.0541812818682959	0.0584070160222115	0.0641775560024037	0.0518556164358626	0.0653348467378357	0.0723870485189719	0.0707055717538099	0.0944790769863724	0.0981893334709914	0.0749373317313579	0.044043329172983	0.163832530898324	0.0621888609986004	0.0690537684802331
fam06	0.122097328887177	0.103044999898661	0.114928151218979	0.109926936625315	0.108110662401718	0.105796845731595	0.110553494671082	0.103910089163377	0.100208541012863	0.10678443676366	0.118933181862496	0.0516117000479058	0.0513888034155012	0.0484853547655721	0.0828873914863044	0.0376104861795276	0.0544397455050672	0.0643570033575613	0.0563129885528969	0.0687326055899468	0.0544208209400605	0.0466399007069838	0.0467823346491515	0.038953650603234	0.0372575139588357	0	0.0460224081738142	0.0362615957946109	0.0588241460833773	0.0479888079741126	0.0404221800379773	0.0500119479741329	0.0501266735792646	0.070089454354814	0.0449689056249223	0.0523975610618102	0.0464760034262893	0.0459705014716745	0.0561848532334789	0.0468922712183424	0.0596398306962993	0.0604120344283313	0.0649576272218093	0.0911662942798801	0.0893279466145762	0.0745098224857114	0.0295661355417217	0.16420657750026	0.0543633373047299	0.0619096917000508
fam07	0.125411701197873	0.109218814821706	0.114491338672957	0.116925870441371	0.111997374038917	0.112928795278943	0.112165385591	0.109895301721899	0.107215194982853	0.109310886682765	0.107417322297685	0.050261170790389	0.0508257189146753	0.0552562217836191	0.0677480431887268	0.0447226745258424	0.0467140066086425	0.0507080914300402	0.0510762476498736	0.0587605204051567	0.0441150960258794	0.0459943538326431	0.0435636879525065	0.0437129772799276	0.0521326595140139	0.0460224081738142	0	0.0415582878077889	0.0519377341053483	0.0357389819242132	0.0454061913058232	0.0546983172952234	0.0590264811879811	0.0704042770126934	0.0553690968352353	0.0494667621788864	0.0457683542222349	0.0684856954306231	0.0556949353242139	0.0620816644154909	0.063907001952917	0.0661650868741174	0.0697913013792747	0.0968331087818447	0.075844947345494	0.0754376836282672	0.0453236010035928	0.151932862269446	0.0643368289232639	0.0666203030893683
fam08	0.124877794055751	0.106596012600165	0.116869929360848	0.108540792676705	0.108382009732897	0.10937733877846	0.113345876671062	0.103709529227998	0.10032912849936	0.107661461956485	0.113581026449517	0.046799738394117	0.0434046805267178	0.0489247987765193	0.073043045098989	0.0324198010020626	0.0449516081957049	0.0577836689480041	0.0453941244541454	0.0581802675022551	0.0517929852034437	0.0485101428732562	0.0414701295756062	0.0355953813868333	0.0356712179686033	0.0362615957946109	0.0415582878077889	0	0.0522143146058594	0.0414494687505572	0.0365006160156304	0.0479355404137188	0.05930154830643	0.0702190049344492	0.0512251493126943	0.0467989160713605	0.0486957501082692	0.061280170884708	0.057277259821389	0.0526855303154767	0.063209391011967	0.0685661261201236	0.0678462964794196	0.0951221525852792	0.0885425693919583	0.0747781918598196	0.0412360868908666	0.16006397331559	0.0629702967524114	0.0684552288130641
fam09	0.127962623901569	0.11488299676268	0.121853968347353	0.125376743647156	0.123076782169506	0.118217899666823	0.118963225439041	0.121169570004694	0.117979544817801	0.120327009706056	0.10442728590394	0.0674623694995645	0.064186806730876	0.0665409276788203	0.0779256361116707	0.0597984629030891	0.0571764035989182	0.0625847546791466	0.0617039860876585	0.0674270314298938	0.0585025397502246	0.0617968824782683	0.0550132701537124	0.0597237139018957	0.0650433504028049	0.0588241460833773	0.0519377341053483	0.0522143146058594	0	0.0540608620838342	0.0575528595138769	0.0566285954537235	0.0650884738923666	0.0796146786910384	0.0678881416557295	0.0632877021087984	0.0667178200684682	0.0729273638170094	0.055520267695195	0.0667830176181673	0.0706488364311304	0.0695089869759052	0.0706330989402996	0.101288426772941	0.0744949538498735	0.0870295221003358	0.0568469473445876	0.139801706623179	0.0707796613971617	0.0707573925889579
fam10	0.132072207539801	0.114057372928196	0.121987779404237	0.117972479075505	0.117693710234235	0.116693279047066	0.119580072469984	0.11379589445957	0.109960194098923	0.115752997891079	0.10462382758843	0.0467971039212658	0.0463607872875105	0.0499809329904275	0.0621301880180469	0.0428239076269721	0.0429293007815999	0.0489671856845049	0.0436486324930534	0.0491034852787314	0.041894230584284	0.0467292156352728	0.0422211370195129	0.044489864470121	0.0512678025306235	0.0479888079741126	0.0357389819242132	0.0414494687505572	0.0540608620838342	0	0.0472201915568554	0.0553676276397358	0.0633515213320716	0.0777790314347214	0.0597479087116634	0.0514363612254154	0.0502637411085182	0.0734352375393366	0.0575790497585531	0.0652251266710963	0.0695203715766186	0.0723645389218488	0.0748195060134656	0.10552874247171	0.0774197921873511	0.0819747061135485	0.0489938247019633	0.154819410755555	0.0692989620941327	0.0717267407433205
res01	0.120373233167111	0.0989472343028597	0.111266401843159	0.112504830945421	0.107554779393387	0.102048371462834	0.107751965007064	0.105172333751012	0.101858387469974	0.104785359978506	0.119360257203904	0.0424155046962695	0.0463278798151966	0.0544506652389559	0.0783224949094059	0.0410908674205049	0.0457893790845291	0.0640354466367539	0.0494650381303413	0.0661624783851357	0.0540792920090095	0.0456139301685722	0.0360170791092574	0.0354979434053488	0.0435569369846684	0.0404221800379773	0.0454061913058232	0.0365006160156304	0.0575528595138769	0.0472201915568554	0	0.0469668354004795	0.056184882042134	0.0604496652886883	0.0420745958378453	0.0362470944086699	0.0359196455839002	0.0618035128556893	0.0548435960589836	0.0502473781870522	0.0536615360517022	0.0633874539481954	0.063002653808639	0.093246401041949	0.0855575765135181	0.062707182174367	0.0426087386369413	0.157185644397997	0.0579171598585235	0.0629519675281508
res02	0.113348242162613	0.102803294634838	0.114168028444584	0.122677112803167	0.11662862299718	0.107835479371692	0.108076609759269	0.115214142760798	0.109765009687975	0.11303773461125	0.116723921576832	0.0616604864549594	0.0640131068258527	0.0715047078326095	0.0863987301802605	0.0538237550436558	0.0568010934560312	0.0705574242552891	0.0647579834841432	0.0764135054026045	0.0554691073460772	0.0513953831170896	0.0531317699286885	0.0474912628317081	0.0558068541225415	0.0500119479741329	0.0546983172952234	0.0479355404137188	0.0566285954537235	0.0553676276397358	0.0469668354004795	0	0.0446757327903076	0.0670270508120461	0.0491383678184356	0.0512776541617085	0.0544890115713805	0.0529293251636531	0.0412385324532943	0.0482147087043584	0.0549773375028202	0.0485836811726964	0.0516211574362952	0.0833758803337976	0.0720279326447176	0.0711973845676271	0.0440017440917384	0.143025058085513	0.0524792683609638	0.0550553896079752
