"wild01" "wild02" "wild03" "wild04" "wild05" "wild06" "wild07" "wild08" "wild09" "wild10" "lab01" "lab02" "lab03" "lab04" "lab05" "lab06" "lab07" "lab08" "lab09" "lab10" "fam01" "fam02" "fam03" "fam04" "fam05" "fam06" "fam07" "fam08" "fam09" "fam10" "res01" "res02" "res03" "res04" "res05" "res06" "res07" "res08" "res09" "res10" "hos01" "hos02" "hos03" "hos04" "hos05" "hos06" "hos07" "hos08" "hos09" "hos10"
"lab01" 0.36302143890282 0.277925102066372 0.288041325979417 0.2880647478738 0.302781532309274 0.281339715235708 0.295339822198157 0.288158622510974 0.28010203298993 0.290393227948886 0 0.128028265786608 0.130083807244363 0.126887898109212 0.0887540543289677 0.143685298408666 0.136858204545923 0.0781136164563997 0.124109078170543 0.0966826800580937 0.0852127627195495 0.106854249358764 0.13639263208711 0.139931786648779 0.165991550035683 0.130070999493303 0.11300678581488 0.131860898024677 0.121406606359159 0.117280440612285 0.138831907921512 0.123938527525422 0.135505977059589 0.176772016851894 0.137601483089015 0.142908293511117 0.130455140227305 0.159428669320828 0.134826057729581 0.139993628728136 0.153531499641265 0.138710852680197 0.161892362126192 0.221569966345404 0.164977448841395 0.20677061908835 0.1196179673567 0.420483882610141 0.149318244394656 0.156620905191793
"lab02" 0.296246246527705 0.206384348796983 0.237664814556561 0.196998169180543 0.206812640077234 0.210199630473048 0.235022273305834 0.19251779076703 0.191888537416143 0.205505955609724 0.128028265786608 0 0.0344411768772954 0.049120423807406 0.0739191509087836 0.0483172568351099 0.0522093005814462 0.0641450346033237 0.047763113332297 0.050508922440922 0.0594458718412613 0.0534222728286465 0.0361155424747479 0.0430627629694773 0.0566019427256659 0.047174733912245 0.0564065867118363 0.0449587613342116 0.0829485490711899 0.0499598861185622 0.0296719857898089 0.0641531169474764 0.0771249126077983 0.0881149570563181 0.0379339988662386 0.0382608572130343 0.0373223474611866 0.079058460566688 0.085704293599804 0.0493468925558892 0.0529090073262767 0.0926202717133842 0.0863459717203687 0.131160379421589 0.151733626444852 0.0867079237332767 0.0519890719506996 0.401860452206628 0.0687150230926094 0.0833164082553877
"lab03" 0.309393207402364 0.220347840962529 0.250774837356284 0.200717198658371 0.215931469116578 0.222060956100739 0.248792744028399 0.198913985246696 0.198734228308097 0.21638977378027 0.130083807244363 0.0344411768772954 0 0.046055225163083 0.0687505935675008 0.0392329691863798 0.0502829097355091 0.0634610594015479 0.0385181033676195 0.0475561374486309 0.0574815932890153 0.054364691957694 0.035127644138824 0.0428438409766549 0.0468964259339805 0.0437757760986719 0.0537163861939739 0.0380521732101675 0.0739010894662869 0.047828058037216 0.0340205183734956 0.0673263485410015 0.0761607267650931 0.103108081216066 0.0390288047667872 0.0418501372789549 0.0412425997740066 0.0733366629099627 0.0823384492572928 0.0516975515940077 0.0603782396336098 0.0967906288496369 0.0908383354042644 0.137634761348504 0.14974843872302 0.104951674898541 0.0459998647539143 0.403682488596784 0.0699620908614195 0.086002705117331
"lab04" 0.309233629652194 0.231762597516506 0.254630694364628 0.18843401021339 0.213750576301031 0.236333359641519 0.251391301072661 0.191959422995806 0.189056812495958 0.215569727564854 0.126887898109212 0.049120423807406 0.046055225163083 0 0.0709556866268435 0.0382900188399969 0.0618495114791795 0.0596369081628498 0.0482660583788804 0.0440954260887906 0.0582130743541803 0.0522689115939637 0.0544333483261232 0.046442989211108 0.0442837640099983 0.0258595741332722 0.0541029206941606 0.0400124802678994 0.0693058311783977 0.0461302030040117 0.0504665844421149 0.0760031508225752 0.0757602481377588 0.121403754773204 0.0557824295614947 0.0707987474286313 0.066653719204571 0.0699390935483342 0.089519800972988 0.0485138058628508 0.074345863474932 0.096176193093326 0.0927636938999127 0.143156003975294 0.162377194684588 0.126398053463311 0.0423726370115164 0.418515597413174 0.0662060424496096 0.0867199360742509
"lab05" 0.322147968981397 0.245375901975585 0.257790905101489 0.244327650475501 0.255734460892321 0.25383634999751 0.260046275507097 0.241386257853347 0.232641884068688 0.247356459756818 0.0887540543289677 0.0739191509087836 0.0687505935675008 0.0709556866268435 0 0.0660730258380733 0.0643893531836504 0.0435628700821393 0.0592423199605997 0.0469320911138187 0.0494476801327419 0.0556722365436501 0.0764243988662537 0.0695809814534681 0.0910089177797447 0.0770678771132631 0.0582692085186509 0.0674297912520226 0.0825612816635063 0.0550298874356046 0.0741805296194994 0.0794293005109618 0.0937088202740375 0.121864237642375 0.0777510446839389 0.0710403966187255 0.0773964114923018 0.112375122442811 0.0821756305907455 0.0883451413111168 0.0837012994246999 0.100637305179535 0.102456891416708 0.165054914935245 0.134373010264388 0.13337503207432 0.0588153572323794 0.389770374323198 0.0899109351012458 0.0998021705200315
"lab06" 0.305156770627859 0.233733549927895 0.260438947559746 0.195132018304233 0.215702748316343 0.240137141579009 0.253962320443477 0.197400333875882 0.194316857016802 0.21970822334148 0.143685298408666 0.0483172568351099 0.0392329691863798 0.0382900188399969 0.0660730258380733 0 0.0463160645264363 0.0593268877255829 0.0382909440146937 0.0448950647205137 0.0566397328476694 0.0597485484034831 0.0443174640766453 0.0370511599583923 0.0162473198514487 0.0336126450430676 0.0487493650028512 0.0278322368996246 0.0697170980159629 0.0403915516333643 0.0456953882097308 0.0633615831630577 0.0766755798732061 0.115779908413593 0.0472782103967141 0.0596755549248547 0.0652801163817401 0.061409616812825 0.0767479141988168 0.0432473781227438 0.066795496248149 0.0928586809171469 0.0808297591331244 0.12855772412593 0.151222208739623 0.112055310359167 0.0362393047238697 0.387146413306924 0.0580893707394132 0.072564008522652
"lab07" 0.293486031954879 0.221355745783309 0.254213003142401 0.217999392575185 0.230551739431447 0.228630143743913 0.245560052322042 0.216107339659978 0.20863763188712 0.22831020559844 0.136858204545923 0.0522093005814462 0.0502829097355091 0.0618495114791795 0.0643893531836504 0.0463160645264363 0 0.0644174379420118 0.0444365550068186 0.0419922504574347 0.0642544647283879 0.0589987264541357 0.0428463774345903 0.0458546623390672 0.0568419701802725 0.062158792802304 0.0601099225899302 0.0427768998928902 0.0658634890783214 0.0476002332105581 0.0440502765319599 0.0570631780855682 0.0901650331770245 0.0888529048282405 0.0503424442719791 0.0477777405140434 0.0725626147573469 0.0913449375022051 0.0675752124362042 0.0526313076557505 0.0557594620546614 0.0957393394984581 0.0684714901325711 0.132449481577322 0.130655046460937 0.087217734262085 0.0586858183125816 0.348563863005435 0.0696410728084901 0.0737396476493511
"lab08" 0.326435038415769 0.242283563919387 0.258663876146763 0.240129917449356 0.25530377711351 0.245589470132516 0.263534404194374 0.239740666649694 0.231742006716573 0.247092320036669 0.0781136164563997 0.0641450346033237 0.0634610594015479 0.0596369081628498 0.0435628700821393 0.0593268877255829 0.0644174379420118 0 0.0509612888860077 0.0427488186675037 0.0337996636305784 0.0523866244053623 0.065094098935933 0.0614047711248893 0.0740236809011316 0.0590042829830962 0.0459762087597781 0.0531297066747314 0.0651855523306629 0.0444259792501129 0.0662797283602208 0.0723651517564374 0.0738749870934226 0.124370944938263 0.0647932470612299 0.0785667108247287 0.0662867850986076 0.0901217285748281 0.0741572722136448 0.0670900189671368 0.0827561569649494 0.0852460500171175 0.096373094642245 0.159305834162453 0.122963007843205 0.142626192955742 0.0494724998931976 0.371935029510555 0.0746802367230783 0.081102802333189
"lab09" 0.317495115464087 0.227682029132417 0.258986070104183 0.210079539512097 0.228042139460235 0.229378831997284 0.259118038546821 0.210084188268803 0.208549843140737 0.227270222479748 0.124109078170543 0.047763113332297 0.0385181033676195 0.0482660583788804 0.0592423199605997 0.0382909440146937 0.0444365550068186 0.0509612888860077 0 0.037741617838878 0.0509410519466034 0.0567628737157517 0.0436942648257778 0.0484939984480186 0.0466035258155575 0.0508117571327538 0.0565291057012869 0.037233355228666 0.0663504984068317 0.0433172287584838 0.0413215062552881 0.0662445661952542 0.0867196768005557 0.108432347141849 0.0521752068447345 0.0505579247990192 0.0598949075179428 0.0839081168896958 0.0816608793354456 0.0520026962341018 0.067051278981708 0.101710275124916 0.0890932386625272 0.143392022337105 0.148914932062896 0.110831329393995 0.0510692088449581 0.388137647064525 0.0743494812734168 0.0859281602750699
"lab10" 0.309765671490834 0.228372886789293 0.256166626167897 0.214426356149191 0.233315990457632 0.233981192376652 0.253385071419525 0.214708630658649 0.207463624484247 0.231094613122097 0.0966826800580937 0.050508922440922 0.0475561374486309 0.0440954260887906 0.0469320911138187 0.0448950647205137 0.0419922504574347 0.0427488186675037 0.037741617838878 0 0.0430409264881744 0.0442779341768781 0.0499346933881042 0.0478631308821302 0.0573809546638536 0.0491727020376707 0.0489427556126568 0.0413987870328184 0.0630642150104198 0.0370207559363405 0.0515630463232428 0.0620144075168204 0.0809530221346707 0.108706027128185 0.0535173850076858 0.0565578082062995 0.0672332595278911 0.0850817016157157 0.0688406985019472 0.0522839768953292 0.0668628016496932 0.0897201001459526 0.0811159506421835 0.146957668541606 0.128980434327206 0.114704783844014 0.0471279754225958 0.375095385665036 0.0676222530541396 0.0759250452787669
"fam01" 0.318562628792775 0.239756445250497 0.259130073426426 0.238476036868277 0.252259684347962 0.243464044780081 0.259860354463492 0.236909031944645 0.230332580390772 0.24579532765641 0.0852127627195495 0.0594458718412613 0.0574815932890153 0.0582130743541803 0.0494476801327419 0.0566397328476694 0.0642544647283879 0.0337996636305784 0.0509410519466034 0.0430409264881744 0 0.0521279144708243 0.057403152437689 0.0602564483979793 0.0701993678072238 0.0544274640079565 0.0436056952455537 0.0530346534768061 0.0664621637860421 0.038718506870817 0.0589824234812255 0.0616604679125953 0.0629823060929798 0.119492785141599 0.0531928521009022 0.0707441152376984 0.0586349602650119 0.0775928882153712 0.0652761044365149 0.0593099337913093 0.0711534750530872 0.0737963311724152 0.0867353327610743 0.146849703944665 0.108729225110472 0.132197178470524 0.0463334178056634 0.355080908538046 0.0630230191360314 0.0682747276603187
"fam02" 0.289292119765897 0.21255564556216 0.231032616629883 0.216203930338477 0.225400532480993 0.223392086035361 0.230282620350914 0.210460088384221 0.203602204346698 0.217616095446101 0.106854249358764 0.0534222728286465 0.054364691957694 0.0522689115939637 0.0556722365436501 0.0597485484034831 0.0589987264541357 0.0523866244053623 0.0567628737157517 0.0442779341768781 0.0521279144708243 0 0.0537870726356712 0.0430223887987753 0.0745290642983296 0.0500407668947574 0.0487304645013718 0.0536192746861557 0.0720004953153832 0.0450521258583957 0.0528710718272434 0.062724948462756 0.0654172862308262 0.0978591462082021 0.0491127642602806 0.0574232768022137 0.054346610463433 0.0787138302417608 0.0641045527533158 0.0517518083873604 0.0530725998033147 0.0790740261264811 0.0651725716021823 0.13333279509453 0.126216989156466 0.101066197328671 0.0450318240445249 0.384945056720874 0.062475284139433 0.0755678161447754
"fam03" 0.292673391328482 0.210820062317683 0.246059952605563 0.214511495844013 0.217857280469921 0.215516388327775 0.240028863007604 0.207883708836603 0.206773840928247 0.216631490065015 0.13639263208711 0.0361155424747479 0.035127644138824 0.0544333483261232 0.0764243988662537 0.0443174640766453 0.0428463774345903 0.065094098935933 0.0436942648257778 0.0499346933881042 0.057403152437689 0.0537870726356712 0 0.0400974665366108 0.0517497307592458 0.0471251289245397 0.0468420304493797 0.040999010258701 0.0606496973534327 0.0414531615377189 0.0296762113700818 0.0582077736071204 0.0694506668816116 0.0876994069073903 0.0287429325442669 0.0400385841586721 0.0424122799340545 0.072785130315741 0.0685791532477027 0.0446276819473225 0.0448168635997793 0.0829756108542055 0.0675165051236182 0.124968997855957 0.119386991077511 0.0802077193713276 0.0488367480863413 0.353626247428979 0.0549227151621564 0.0621690072411342
"fam04" 0.279538972792122 0.212171943508901 0.239120629434688 0.195214698503003 0.206702111157974 0.222989660663288 0.230746428487808 0.192323352319803 0.187434475347235 0.2068452960102 0.139931786648779 0.0430627629694773 0.0428438409766549 0.046442989211108 0.0695809814534681 0.0370511599583923 0.0458546623390672 0.0614047711248893 0.0484939984480186 0.0478631308821302 0.0602564483979793 0.0430223887987753 0.0400974665366108 0 0.0427923146923895 0.0388349570763202 0.0485458041898895 0.0316958758443003 0.0694909305024329 0.0445159511764331 0.0370751744942522 0.0521032052315585 0.0648309737778205 0.0924962480009158 0.0364806052038278 0.0491539266599709 0.0542317836141952 0.0637425205582188 0.065500928258014 0.0404645093806543 0.0498462467022848 0.0759751960830241 0.0588935322034868 0.112523791105225 0.139206370150863 0.0924924617448315 0.038274090686415 0.385938889222384 0.0498191640138492 0.0660711321042793
"fam05" 0.313000991681363 0.243061798905746 0.272732550545524 0.194546305585695 0.217781503925475 0.245424928355147 0.264922502964694 0.19820535849259 0.196566670385547 0.224909447950908 0.165991550035683 0.0566019427256659 0.0468964259339805 0.0442837640099983 0.0910089177797447 0.0162473198514487 0.0568419701802725 0.0740236809011316 0.0466035258155575 0.0573809546638536 0.0701993678072238 0.0745290642983296 0.0517497307592458 0.0427923146923895 0 0.0384919782694467 0.0618270458004059 0.0331948923732263 0.0799180901847444 0.0514346657098188 0.0543186062739607 0.0742253374264332 0.0855369683033312 0.130477332885917 0.0551685891170763 0.0723572683826799 0.0767008333911556 0.0648418009671865 0.0886396666454331 0.0459454499177707 0.0802333392237942 0.104739683219285 0.0910153404862842 0.13615860454972 0.166281990413909 0.123977067396037 0.0461169543026831 0.395415009420239 0.0648800477563646 0.0801894008487278
"fam06" 0.294339903625364 0.217218366584854 0.249361835401476 0.189392823937426 0.212947802168322 0.221812351098621 0.242897042716668 0.192661374762814 0.187575792318578 0.213500314178861 0.130070999493303 0.047174733912245 0.0437757760986719 0.0258595741332722 0.0770678771132631 0.0336126450430676 0.062158792802304 0.0590042829830962 0.0508117571327538 0.0491727020376707 0.0544274640079565 0.0500407668947574 0.0471251289245397 0.0388349570763202 0.0384919782694467 0 0.0457290713311076 0.0333271015336498 0.0636335899094178 0.0425649252878202 0.0461236187365254 0.0629784427088957 0.0551348564003181 0.114518198986072 0.0405487657386441 0.0688120139986527 0.0563988880297702 0.0359467092594168 0.0703955665209877 0.0387109231463687 0.0657014571676068 0.0728400583518692 0.0767741784591149 0.127367790547738 0.139014459132348 0.121776177493741 0.0210966624965652 0.393890446867139 0.0474570180739461 0.0648352731370125
"fam07" 0.287299571942699 0.227076388564839 0.237915242936921 0.220676121894818 0.221492087685017 0.237579638844359 0.232867202559559 0.213155890633526 0.211033550805238 0.216854315054363 0.11300678581488 0.0564065867118363 0.0537163861939739 0.0541029206941606 0.0582692085186509 0.0487493650028512 0.0601099225899302 0.0459762087597781 0.0565291057012869 0.0489427556126568 0.0436056952455537 0.0487304645013718 0.0468420304493797 0.0485458041898895 0.0618270458004059 0.0457290713311076 0 0.0433316516036449 0.0560977159631356 0.0344465827214273 0.053020876981117 0.0658591166716276 0.0643743313056687 0.101021682629692 0.0464379895754155 0.0622379428624081 0.0528857497885988 0.0693790290690574 0.0638227370064065 0.0559235179113311 0.0548105877630193 0.0723714226696733 0.0669499561515322 0.111944316244558 0.108029734178426 0.0964611746018782 0.0408748152552157 0.346422830743203 0.0536658011518039 0.0593061487672889
"fam08" 0.289576197031344 0.218806328155168 0.247967512491135 0.188262358788571 0.209642291268895 0.226078897868541 0.241196127348365 0.191234106985562 0.186586092716811 0.212396683553671 0.131860898024677 0.0449587613342116 0.0380521732101675 0.0400124802678994 0.0674297912520226 0.0278322368996246 0.0427768998928902 0.0531297066747314 0.037233355228666 0.0413987870328184 0.0530346534768061 0.0536192746861557 0.040999010258701 0.0316958758443003 0.0331948923732263 0.0333271015336498 0.0433316516036449 0 0.0554964557316528 0.0372389829229816 0.0395588558006416 0.0560231271909202 0.0701345535905211 0.10490020685065 0.0419014722208062 0.0568975557141589 0.0614172685616391 0.058200785502347 0.0685511347704776 0.0377788112561135 0.0610130205140081 0.0832402901952833 0.0692568715856243 0.117695467576723 0.139157230090901 0.107233678199573 0.0346096996156979 0.380049825504726 0.055176684081338 0.0684652730463265
"fam09" 0.282357578753585 0.230120319523334 0.248303415489611 0.234613977214601 0.243789872813465 0.238979109515234 0.242637606624194 0.233927480090084 0.228675856653773 0.238408262153492 0.121406606359159 0.0829485490711899 0.0739010894662869 0.0693058311783977 0.0825612816635063 0.0697170980159629 0.0658634890783214 0.0651855523306629 0.0663504984068317 0.0630642150104198 0.0664621637860421 0.0720004953153832 0.0606496973534327 0.0694909305024329 0.0799180901847444 0.0636335899094178 0.0560977159631356 0.0554964557316528 0 0.0579338528058515 0.0683548151508478 0.0680201112975061 0.0731174981092998 0.11458425305758 0.0667516480891405 0.0816931609399546 0.0867416424122982 0.0730521122918592 0.0571108607954792 0.0627328944859152 0.0681200180785163 0.0750509618270268 0.0654136583060902 0.118342537454476 0.104312317282224 0.124483034996875 0.0570184962649192 0.308444776235143 0.0682503962960913 0.068337956255543
"fam10" 0.299312842290581 0.229131530629678 0.255962023616688 0.221254136667735 0.235311502099219 0.236928166650203 0.248311919351531 0.219517803112016 0.212343136651861 0.232211474624497 0.117280440612285 0.0499598861185622 0.047828058037216 0.0461302030040117 0.0550298874356046 0.0403915516333643 0.0476002332105581 0.0444259792501129 0.0433172287584838 0.0370207559363405 0.038718506870817 0.0450521258583957 0.0414531615377189 0.0445159511764331 0.0514346657098188 0.0425649252878202 0.0344465827214273 0.0372389829229816 0.0579338528058515 0 0.0493671099230094 0.0598364247752809 0.0611218815917987 0.107499899342002 0.0423509355712688 0.0598257641905284 0.0544593301850476 0.0683227959953481 0.0569015865387026 0.0481948286079825 0.0554535237122914 0.0739532727957076 0.0687264044811384 0.127073738302644 0.108695570318778 0.107189620316132 0.0386714540025976 0.356313643456454 0.0513554377984663 0.0588172014894519
"res01" 0.284624559036429 0.198476691652167 0.236490479357663 0.205768029952599 0.211701341252401 0.206069834317714 0.230815488299399 0.199535382127194 0.196890651281536 0.209021824804416 0.138831907921512 0.0296719857898089 0.0340205183734956 0.0504665844421149 0.0741805296194994 0.0456953882097308 0.0440502765319599 0.0662797283602208 0.0413215062552881 0.0515630463232428 0.0589824234812255 0.0528710718272434 0.0296762113700818 0.0370751744942522 0.0543186062739607 0.0461236187365254 0.053020876981117 0.0395588558006416 0.0683548151508478 0.0493671099230094 0 0.0588168917931707 0.0699107877128452 0.0793794051318646 0.0286749342757903 0.0332998238346122 0.0338177567265386 0.072317561095022 0.0732514396262591 0.0442736487020554 0.0416524031357925 0.0805841022663679 0.0694208210437244 0.123106316792265 0.136579043964222 0.0788987683492895 0.0466492622724795 0.373048252635254 0.0548143992733274 0.0677189601072737
"res02" 0.255388014552289 0.214063809959748 0.243220251793548 0.225052740867242 0.234180248832778 0.225749915274268 0.230770822097778 0.222750730942497 0.211277324392821 0.230778569930809 0.123938527525422 0.0641531169474764 0.0673263485410015 0.0760031508225752 0.0794293005109618 0.0633615831630577 0.0570631780855682 0.0723651517564374 0.0662445661952542 0.0620144075168204 0.0616604679125953 0.062724948462756 0.0582077736071204 0.0521032052315585 0.0742253374264332 0.0629784427088957 0.0658591166716276 0.0560231271909202 0.0680201112975061 0.0598364247752809 0.0588168917931707 0 0.0550695490988113 0.0996470832546651 0.0537360635963471 0.0684139657402253 0.0765249559874571 0.057907725837481 0.0431514233236415 0.0486295653159189 0.060864375708632 0.0528028933052537 0.0506597885267954 0.0977959456926363 0.0979164860383751 0.105852547858072 0.0533578689299188 0.322441908044808 0.0539885400596193 0.058174243764006
